PaymentID,OrderID,PaymentMethod,Amount,PaymentDate
642,1311,Bank Transfer,22.8,2023-08-27
643,1313,PayPal,241.9,2023-07-25
644,1314,Bank Transfer,909.44,2025-10-04
645,1319,Debit Card,789.8,2024-07-21
646,1321,PayPal,3104.25,2023-12-25
647,1322,Debit Card,1945.44,2025-02-06
648,1323,Bank Transfer,21.4,2025-06-11
649,1328,Debit Card,481.0,2024-09-05
650,1331,PayPal,3242.4,2024-03-23
651,1332,Credit Card,327.18,2023-09-05
652,1333,Debit Card,1318.03,2024-07-09
653,1335,Bank Transfer,45.6,2024-12-11
654,1338,PayPal,6039.74,2025-08-28
655,1339,Credit Card,807.06,2025-01-26
656,1345,Credit Card,357.2,2023-11-01
657,1347,PayPal,294.9,2025-01-23
658,1348,Bank Transfer,286.74,2025-05-12
659,1350,PayPal,771.12,2025-11-27
660,1352,Bank Transfer,2221.6,2025-04-18
661,1354,PayPal,41.46,2024-12-20
662,1355,PayPal,69.1,2024-05-13
663,1356,Credit Card,902.3,2024-11-18
664,1358,Bank Transfer,4314.1,2025-02-01
665,1364,PayPal,285.76,2025-03-18
666,1366,Debit Card,395.1,2024-05-20
667,1367,PayPal,451.15,2025-02-03
668,1368,Credit Card,134.96,2025-09-28
669,1371,Credit Card,731.7,2025-08-25
670,1373,Debit Card,1902.87,2024-05-07
671,1376,PayPal,1896.08,2024-07-14
672,1378,PayPal,403.4,2023-11-22
673,1382,Debit Card,2185.89,2025-02-07
674,1384,Debit Card,2846.04,2024-04-24
675,1388,PayPal,146.46,2025-02-17
676,1389,PayPal,62.72,2025-09-05
677,1390,PayPal,583.32,2025-05-30
678,1391,PayPal,543.13,2024-04-23
679,1392,Credit Card,7.89,2025-05-21
680,1393,Credit Card,323.4,2024-02-07
681,1394,Debit Card,4314.1,2025-04-19
682,1395,PayPal,215.6,2025-06-19
683,1397,Bank Transfer,143.15,2025-07-27
684,1398,PayPal,270.13,2025-03-20
685,1399,Credit Card,2040.1,2025-03-12
686,1400,PayPal,10.0,2025-04-27
687,1401,Bank Transfer,807.4,2024-05-26
688,1402,PayPal,776.56,2024-03-04
689,1404,Debit Card,16.87,2024-10-31
690,1405,Credit Card,352.02,2023-09-17
691,1406,PayPal,205.1,2024-07-07
692,1407,Debit Card,82.56,2024-04-28
693,1409,Debit Card,888.64,2023-10-25
694,1411,Bank Transfer,290.58,2024-08-28
695,1412,Credit Card,512.19,2024-07-03
696,1414,Credit Card,4266.18,2024-02-23
697,1418,PayPal,296.7,2024-06-08
698,1419,Credit Card,2039.03,2024-12-19
699,1422,Debit Card,344.1,2024-07-27
700,1423,PayPal,1944.4,2025-04-30
701,1424,Debit Card,223.51,2024-06-28
702,1425,Credit Card,1129.74,2023-07-15
703,1426,Credit Card,270.13,2025-01-05
704,1427,Bank Transfer,466.23,2023-12-13
705,1429,Bank Transfer,6388.74,2025-03-01
706,1430,Credit Card,1616.88,2024-07-09
707,1432,Bank Transfer,568.32,2025-02-06
708,1436,PayPal,972.2,2025-03-08
709,1438,Credit Card,79.8,2024-12-30
710,1441,PayPal,553.2,2024-03-16
711,1446,Debit Card,4662.3,2025-01-29
712,1447,Debit Card,1166.64,2024-12-24
713,1449,PayPal,695.84,2025-09-16
714,1451,PayPal,786.4,2025-09-03
715,1454,Credit Card,441.8,2024-10-28
716,1457,PayPal,286.74,2024-11-24
717,1458,Debit Card,362.58,2024-10-04
718,1459,Bank Transfer,704.07,2025-08-03
719,1461,PayPal,1299.2,2025-05-23
720,1462,Bank Transfer,270.75,2024-10-13
721,1463,Bank Transfer,1574.8,2024-07-10
722,1465,Bank Transfer,11965.3,2025-12-16
723,1467,Bank Transfer,86.1,2025-03-13
724,1468,Debit Card,242.37,2024-08-04
725,1471,Bank Transfer,170.64,2025-09-11
726,1472,Debit Card,96.76,2023-12-24
727,1473,Debit Card,31.44,2025-01-23
728,1475,Bank Transfer,132.6,2025-03-22
729,1476,PayPal,74.1,2023-10-29
730,1478,Credit Card,56.91,2025-06-15
731,1479,Credit Card,84.35,2024-05-31
732,1481,Debit Card,454.45,2025-02-18
733,1482,Debit Card,199.9,2025-03-10
734,1483,Credit Card,41.44,2025-12-04
735,1484,Credit Card,4749.2,2024-10-03
736,1486,PayPal,66.78,2025-02-28
737,1488,PayPal,288.09,2024-09-29
738,1490,Bank Transfer,113.76,2025-05-15
739,1493,Credit Card,322.72,2024-12-25
740,1495,Bank Transfer,130.02,2025-04-07
741,1496,Credit Card,477.9,2025-04-28
742,1498,PayPal,181.78,2025-02-04
743,1500,Debit Card,404.8,2025-09-14
744,1501,Credit Card,487.8,2024-09-02
745,1502,Debit Card,2846.04,2024-12-25
746,1503,Credit Card,192.85,2025-06-25
747,1504,Bank Transfer,3604.8,2025-09-12
748,1505,Debit Card,1345.1,2024-10-10
749,1506,PayPal,85.29,2025-01-07
750,1507,PayPal,2758.8,2023-09-29
751,1508,Bank Transfer,228.1,2023-06-23
752,1509,Credit Card,1599.2,2025-12-29
753,1510,Credit Card,157.96,2025-01-19
754,1513,Credit Card,43.68,2024-01-22
755,1514,Bank Transfer,294.0,2024-03-13
756,1517,Credit Card,1039.36,2025-02-17
757,1520,Debit Card,727.12,2025-05-29
758,1522,Debit Card,1985.58,2025-02-13
759,1524,Debit Card,1227.6,2024-11-10
760,1530,Credit Card,89.6,2024-06-04
761,1531,PayPal,3890.88,2024-01-20
762,1533,Bank Transfer,8.0,2025-05-26
763,1535,PayPal,1749.96,2024-06-29
764,1536,Credit Card,224.5,2024-01-20
765,1538,Credit Card,20.45,2024-11-16
766,1539,Bank Transfer,48.66,2025-06-08
767,1540,Bank Transfer,299.2,2025-08-08
768,1542,Debit Card,1308.12,2024-11-04
769,1544,Debit Card,291.96,2025-07-14
770,1545,Credit Card,3616.5,2024-10-05
771,1546,PayPal,285.32,2024-10-11
772,1548,Debit Card,40.76,2025-10-18
773,1552,PayPal,170.64,2025-02-23
774,1553,Bank Transfer,40.76,2024-12-08
775,1559,Credit Card,15.68,2025-03-26
776,1564,Bank Transfer,87.74,2024-09-01
777,1565,Credit Card,544.12,2025-07-13
778,1566,Debit Card,420.66,2024-12-12
779,1568,Credit Card,5836.32,2025-09-19
780,1569,PayPal,49.4,2024-05-14
781,1573,Debit Card,33.96,2024-05-20
782,1575,PayPal,548.1,2025-07-26
783,1578,Credit Card,188.29,2025-03-26
784,1580,Debit Card,312.27,2024-11-03
785,1584,Credit Card,224.07,2025-01-13
786,1585,Debit Card,68.4,2025-02-11
787,1587,Bank Transfer,807.06,2025-08-24
788,1589,Credit Card,118.68,2025-09-26
789,1590,Bank Transfer,358.35,2024-10-08
790,1595,Credit Card,2912.9,2025-06-03
791,1599,PayPal,74.1,2023-12-07
792,1601,Credit Card,31.56,2024-07-01
793,1605,PayPal,263.4,2024-10-15
794,1606,Bank Transfer,306.9,2025-05-08
795,1610,Credit Card,988.51,2023-12-22
796,1613,PayPal,816.18,2023-11-02
797,1614,Credit Card,2372.7,2024-09-09
798,1615,PayPal,27.3,2024-04-19
799,1617,Credit Card,183.84,2025-08-09
800,1619,PayPal,151.83,2025-09-13
801,1621,PayPal,24.7,2023-08-16
802,1622,Credit Card,271.68,2024-02-20
803,1623,Credit Card,393.2,2024-01-07
804,1626,Debit Card,10768.77,2025-08-17
805,1629,Credit Card,71.44,2025-06-09
806,1631,Bank Transfer,36.26,2025-05-19
807,1634,PayPal,324.9,2024-09-22
808,1636,PayPal,16.87,2024-10-07
809,1637,Debit Card,465.7,2026-02-05
810,1638,PayPal,42.8,2023-08-06
811,1639,Credit Card,87.6,2023-12-15
812,1640,Bank Transfer,202.05,2025-06-05
813,1643,PayPal,590.58,2025-05-02
814,1647,Credit Card,1102.36,2025-06-19
815,1649,Debit Card,3982.5,2025-02-15
816,1651,PayPal,138.2,2024-06-15
817,1653,Debit Card,96.2,2024-10-01
818,1656,Bank Transfer,147.0,2023-07-09
819,1657,PayPal,63.12,2025-12-22
820,1658,Bank Transfer,11674.62,2025-07-06
821,1659,Debit Card,43.3,2024-11-01
822,1661,PayPal,585.09,2025-05-04
823,1662,PayPal,41.52,2024-05-07
824,1666,Bank Transfer,88.4,2025-08-27
825,1669,Bank Transfer,439.89,2026-03-01
826,1670,PayPal,75.72,2025-06-14
827,1671,Credit Card,1187.3,2025-06-05
828,1672,Credit Card,709.86,2025-01-07
829,1673,Debit Card,33.96,2024-01-27
830,1675,Bank Transfer,87.2,2023-10-21
831,1676,Debit Card,117.6,2025-12-20
832,1678,Debit Card,473.88,2025-07-30
833,1679,Credit Card,420.66,2024-10-03
834,1680,PayPal,434.9,2025-01-19
835,1689,PayPal,202.05,2025-01-24
836,1690,Credit Card,60.9,2024-08-18
837,1696,Debit Card,553.2,2025-01-19
838,1699,Bank Transfer,1777.28,2024-04-10
839,1700,Debit Card,384.8,2025-05-09
840,1701,Bank Transfer,365.4,2025-08-19
841,1703,Bank Transfer,1360.3,2024-05-09
842,1704,Bank Transfer,963.9,2025-03-26
843,1705,Bank Transfer,1777.28,2024-06-03
844,1711,Credit Card,619.38,2024-12-08
845,1712,Bank Transfer,238.9,2026-03-05
846,1713,Bank Transfer,1241.7,2025-04-08
847,1718,PayPal,423.01,2024-12-07
848,1719,PayPal,1398.69,2025-09-23
849,1720,Debit Card,1268.58,2025-05-24
850,1721,Bank Transfer,2439.0,2024-11-02
851,1722,PayPal,4740.2,2025-04-17
852,1726,PayPal,255.87,2023-08-23
853,1728,Credit Card,2893.2,2025-01-16
854,1729,PayPal,26.28,2024-05-22
855,1731,Debit Card,192.4,2024-09-28
856,1736,Bank Transfer,297.54,2024-11-29
857,1737,PayPal,949.08,2025-06-24
858,1740,PayPal,1864.92,2024-08-14
859,1741,PayPal,365.4,2025-04-21
860,1742,PayPal,519.68,2023-09-19
861,1743,Bank Transfer,726.66,2025-05-01
862,1744,Bank Transfer,3244.32,2025-09-24
863,1745,PayPal,5936.5,2024-11-28
864,1747,Credit Card,19457.7,2024-08-29
865,1749,Bank Transfer,5936.5,2025-07-08
866,1750,Debit Card,577.2,2024-07-17
867,1752,PayPal,100.08,2024-01-16
868,1753,PayPal,90.89,2024-01-12
869,1754,Debit Card,246.24,2024-03-01
870,1758,PayPal,96.74,2025-02-25
871,1759,Bank Transfer,4155.55,2025-11-11
872,1760,Credit Card,284.4,2023-10-31
873,1762,PayPal,31.44,2024-09-17
874,1764,Credit Card,764.64,2024-10-26
875,1765,Bank Transfer,150.12,2024-11-30
876,1766,PayPal,3032.8,2025-02-11
877,1772,Credit Card,242.37,2025-06-18
878,1775,PayPal,53.9,2024-05-28
879,1776,Bank Transfer,44.1,2025-08-30
880,1777,Credit Card,378.88,2025-01-29
881,1779,Debit Card,547.61,2025-06-17
882,1780,PayPal,5720.4,2024-01-23
883,1786,Debit Card,113.82,2023-09-14
884,1788,Debit Card,186.84,2025-04-03
885,1791,Bank Transfer,367.68,2026-04-20
886,1792,Credit Card,65.01,2024-10-06
887,1794,Credit Card,1169.28,2023-08-25
888,1795,Bank Transfer,290.28,2025-09-02
889,1797,Bank Transfer,460.35,2025-03-03
890,1799,Debit Card,110.2,2024-05-10
891,1801,PayPal,245.84,2024-12-23
892,1803,Debit Card,194.64,2024-12-15
893,1805,Bank Transfer,473.6,2024-09-07
894,1806,Credit Card,1414.77,2025-03-31
895,1808,Debit Card,86.98,2024-10-16
896,1810,Credit Card,465.7,2025-07-20
897,1815,PayPal,541.38,2024-08-28
898,1817,PayPal,466.23,2024-04-02
899,1818,Debit Card,183.84,2025-03-03
900,1819,Credit Card,17760.3,2024-01-24
901,1820,Bank Transfer,322.96,2023-08-06
902,1822,Debit Card,190.44,2023-11-27
903,1824,Debit Card,96.33,2025-03-08
904,1828,Bank Transfer,454.45,2024-01-26
905,1829,Credit Card,608.86,2025-09-18
906,1830,Credit Card,55.23,2025-03-21
907,1831,Debit Card,296.55,2025-05-30
908,1835,Debit Card,73.5,2025-07-22
909,1836,Debit Card,51.8,2025-05-03
910,1838,PayPal,5187.84,2025-02-19
911,1841,Debit Card,758.64,2024-06-11
912,1843,PayPal,43.6,2026-04-01
913,1844,Credit Card,31.08,2024-05-12
914,1847,PayPal,120.86,2024-06-23
915,1848,Credit Card,60.43,2025-09-12
916,1851,Bank Transfer,1323.72,2024-10-11
917,1852,Debit Card,1506.32,2023-08-22
918,1854,PayPal,232.77,2026-02-05
919,1856,Debit Card,46.57,2025-09-07
920,1857,Bank Transfer,387.44,2024-04-26
921,1858,PayPal,1951.2,2025-12-03
922,1859,Debit Card,239.44,2025-03-31
923,1861,Debit Card,582.42,2025-08-06
924,1862,Debit Card,1534.5,2024-08-19
925,1867,Credit Card,573.48,2024-05-30
926,1868,PayPal,22.05,2024-03-16
927,1869,Bank Transfer,76.32,2025-05-28
928,1871,Debit Card,29.4,2024-11-18
929,1872,Credit Card,860.52,2025-12-13
930,1875,Debit Card,3540.0,2024-12-11
931,1878,PayPal,8587.4,2023-12-01
932,1880,Bank Transfer,32.76,2024-07-10
933,1881,Bank Transfer,1332.96,2024-05-27
934,1882,Credit Card,2413.95,2025-04-15
935,1885,Credit Card,87.8,2024-09-29
936,1886,Credit Card,1744.16,2024-09-20
937,1887,Credit Card,2069.1,2024-08-07
938,1889,Bank Transfer,55.28,2024-08-22
939,1890,PayPal,3448.5,2025-12-03
940,1891,Bank Transfer,288.09,2025-02-15
941,1894,PayPal,419.13,2023-10-20
942,1895,Debit Card,999.5,2025-07-19
943,1896,PayPal,6884.16,2023-12-08
944,1900,Bank Transfer,6484.8,2025-08-14
945,1904,Debit Card,309.4,2026-03-02
946,1907,Credit Card,801.21,2024-05-25
947,1909,PayPal,111.15,2024-12-24
948,1915,Debit Card,1102.36,2024-05-23
949,1917,Bank Transfer,324.9,2024-03-27
950,1918,PayPal,869.8,2025-02-15
951,1919,Bank Transfer,484.74,2024-07-14
952,1920,Credit Card,2.0,2025-07-16
953,1924,Debit Card,113.58,2025-10-15
954,1925,Bank Transfer,47.96,2024-11-04
955,1926,Bank Transfer,192.78,2025-08-15
956,1927,Debit Card,1417.32,2024-06-25
957,1928,Credit Card,15.54,2024-03-14
958,1931,Bank Transfer,481.95,2024-11-23
959,1932,Debit Card,117.34,2025-05-01
960,1933,PayPal,455.28,2023-11-28
961,1934,PayPal,96.76,2024-09-01
962,1936,Bank Transfer,7908.08,2025-02-21
963,1939,Debit Card,61.04,2025-03-23
964,1947,Credit Card,3552.06,2025-12-16
965,1950,PayPal,50.04,2023-12-23
966,1952,Debit Card,194.85,2024-12-15
967,1955,Bank Transfer,105.0,2025-06-26
968,1958,Debit Card,474.54,2023-12-24
969,1959,PayPal,524.96,2025-07-20
970,1960,PayPal,60.9,2025-05-12
971,1966,Debit Card,232.4,2025-05-27
972,1969,Debit Card,1249.08,2025-01-26
973,1970,Credit Card,59.86,2023-09-04
974,1973,Bank Transfer,61.75,2024-03-16
975,1976,PayPal,5152.44,2025-04-05
976,1977,Bank Transfer,578.34,2023-08-10
977,1978,Debit Card,2162.88,2023-07-22
978,1979,Bank Transfer,119.72,2024-02-14
979,1980,PayPal,246.21,2025-08-25
980,1981,Credit Card,485.1,2024-09-01
981,1982,Credit Card,196.6,2025-02-01
982,1983,PayPal,511.74,2025-05-13
983,1985,Debit Card,1323.72,2025-04-20
984,1986,PayPal,1299.2,2024-03-25
985,1987,Credit Card,192.4,2025-03-30
986,1988,Debit Card,45.6,2024-10-19
987,1989,Debit Card,4966.8,2025-09-09
988,1990,Bank Transfer,689.7,2025-01-08
989,1991,Debit Card,55.1,2025-04-18
990,1994,Debit Card,1166.64,2024-01-04
991,1995,Bank Transfer,38.22,2025-08-11
992,1997,PayPal,65.62,2025-09-09
993,1998,Debit Card,2839.69,2024-06-27
994,2000,PayPal,410.4,2024-10-15
995,2001,Debit Card,117.6,2025-01-08
996,2003,Credit Card,590.58,2025-03-11
997,2005,Debit Card,2069.1,2024-08-16
998,2011,Bank Transfer,1517.28,2024-04-22
999,2012,Debit Card,146.46,2026-01-19
1000,2013,PayPal,410.69,2025-06-23
1001,2019,Bank Transfer,96.74,2025-07-19
1002,2023,PayPal,403.4,2024-04-09
1003,2025,Bank Transfer,723.3,2025-07-03
1004,2027,PayPal,873.63,2025-10-29
1005,2029,Credit Card,54.6,2024-07-26
1006,2030,Bank Transfer,3589.59,2024-06-01
1007,2036,Bank Transfer,119.9,2024-06-11
1008,2037,Bank Transfer,485.1,2025-08-07
1009,2039,Debit Card,10656.18,2025-07-20
1010,2041,Credit Card,15984.27,2025-04-25
1011,2042,Debit Card,625.84,2026-04-07
1012,2044,Credit Card,454.45,2025-07-29
1013,2046,PayPal,244.95,2025-03-19
1014,2047,Credit Card,345.75,2024-08-25
1015,2048,Credit Card,87.2,2025-03-24
1016,2051,Debit Card,175.14,2025-02-28
1017,2053,PayPal,583.32,2025-07-11
1018,2054,Debit Card,132.54,2025-11-24
1019,2056,Bank Transfer,241.72,2024-12-02
1020,2057,Bank Transfer,487.2,2025-01-27
1021,2058,Bank Transfer,674.31,2024-10-29
1022,2065,Bank Transfer,198.81,2024-12-29
1023,2066,Credit Card,21.4,2023-12-22
1024,2069,Bank Transfer,268.8,2025-03-08
1025,2071,PayPal,4269.06,2024-01-14
1026,2073,Debit Card,241.72,2023-12-25
1027,2075,Bank Transfer,620.72,2024-04-07
1028,2080,Bank Transfer,622.35,2025-01-23
1029,2081,PayPal,178.02,2024-10-29
1030,2082,Debit Card,88.2,2024-10-27
1031,2083,Debit Card,360.92,2025-08-30
1032,2085,Credit Card,669.06,2023-07-20
1033,2086,Credit Card,135.84,2024-06-24
1034,2087,Credit Card,1398.69,2025-05-23
1035,2088,Credit Card,130.02,2025-02-26
1036,2089,PayPal,202.4,2024-01-02
1037,2090,Debit Card,395.1,2024-06-16
1038,2091,Credit Card,41.46,2024-09-25
1039,2092,Credit Card,1717.48,2025-03-22
1040,2095,Bank Transfer,4405.62,2023-10-21
1041,2097,Bank Transfer,533.79,2023-12-30
1042,2098,PayPal,193.52,2024-03-13
1043,2099,PayPal,125.1,2025-02-12
1044,2103,Credit Card,128.32,2024-07-22
1045,2104,Bank Transfer,1516.4,2025-01-11
1046,2106,Credit Card,487.35,2025-07-23
1047,2108,Bank Transfer,128.32,2025-08-12
1048,2110,Debit Card,1780.95,2023-08-05
1049,2111,Debit Card,782.3,2024-08-20
1050,2113,Debit Card,5608.47,2024-04-28
1051,2118,Bank Transfer,583.32,2024-06-07
1052,2119,Bank Transfer,695.84,2024-12-16
1053,2121,Debit Card,17511.93,2025-02-03
1054,2122,Debit Card,6388.74,2025-04-19
1055,2124,PayPal,147.0,2025-12-20
1056,2125,Credit Card,948.04,2024-05-13
1057,2127,PayPal,33.96,2025-02-04
1058,2128,Bank Transfer,61.04,2025-02-02
1059,2129,PayPal,288.99,2025-02-18
1060,2130,PayPal,34.2,2026-04-15
1061,2131,PayPal,301.35,2024-04-27
1062,2133,Debit Card,4745.4,2025-01-28
1063,2134,Credit Card,175.48,2025-08-01
1064,2136,Debit Card,2528.8,2024-10-08
1065,2137,PayPal,285.76,2024-02-27
1066,2139,Credit Card,96.76,2023-08-25
1067,2142,Credit Card,325.99,2024-08-19
1068,2146,Credit Card,1194.5,2025-06-13
1069,2148,PayPal,253.92,2025-02-14
1070,2149,PayPal,197.34,2025-04-01
1071,2150,Bank Transfer,268.8,2025-05-30
1072,2151,PayPal,17.52,2024-07-03
1073,2152,Debit Card,43.6,2025-08-20
1074,2153,PayPal,560.7,2024-11-21
1075,2157,Credit Card,1144.08,2024-08-01
1076,2159,Debit Card,439.89,2024-07-09
1077,2160,Debit Card,4969.02,2025-08-23
1078,2162,Debit Card,296.55,2025-06-01
1079,2166,Debit Card,1399.3,2024-11-26
1080,2167,Debit Card,486.6,2025-02-02
1081,2170,PayPal,434.9,2025-05-15
1082,2171,PayPal,89.8,2023-09-27
1083,2174,Bank Transfer,132.54,2025-12-05
1084,2178,Credit Card,44.18,2024-11-02
1085,2180,PayPal,173.2,2024-11-11
1086,2182,Bank Transfer,14.0,2023-07-19
1087,2187,Debit Card,377.3,2024-06-21
1088,2189,Debit Card,269.5,2025-05-23
1089,2191,PayPal,96.03,2024-11-21
1090,2195,Credit Card,30.73,2025-02-21
1091,2197,Credit Card,13739.84,2025-03-10
1092,2198,Debit Card,291.29,2024-06-27
1093,2201,PayPal,481.95,2025-12-24
1094,2205,Credit Card,87.9,2025-03-12
1095,2206,Bank Transfer,252.88,2025-04-29
1096,2207,Debit Card,661.86,2024-04-18
1097,2208,Bank Transfer,1517.28,2024-01-14
1098,2210,Bank Transfer,2275.92,2025-05-19
1099,2213,Credit Card,2965.53,2025-04-06
1100,2215,Bank Transfer,340.74,2024-07-21
1101,2218,PayPal,107.16,2023-12-01
1102,2220,Bank Transfer,672.55,2026-03-26
1103,2221,Debit Card,793.44,2024-07-07
1104,2226,Credit Card,1199.4,2025-05-15
1105,2227,Credit Card,131.56,2025-03-30
1106,2228,Debit Card,263.22,2023-11-14
1107,2233,PayPal,441.8,2025-04-03
1108,2235,Debit Card,2523.36,2025-01-02
1109,2236,Debit Card,2370.1,2024-07-07
1110,2239,PayPal,279.42,2025-09-07
1111,2240,PayPal,314.96,2025-05-11
1112,2242,Bank Transfer,387.44,2025-05-01
1113,2245,Bank Transfer,339.6,2025-08-25
1114,2246,Debit Card,40.44,2024-12-28
1115,2248,Debit Card,6884.16,2024-09-11
1116,2250,PayPal,7783.08,2024-12-23
1117,2252,Bank Transfer,29.93,2023-12-27
1118,2253,Debit Card,112.25,2024-11-05
1119,2254,Credit Card,733.15,2025-03-06
1120,2255,PayPal,808.44,2024-10-22
1121,2257,Bank Transfer,96.33,2026-01-26
1122,2259,Debit Card,629.92,2024-07-16
1123,2260,PayPal,66.78,2024-09-05
1124,2261,Bank Transfer,96.74,2024-01-23
1125,2263,Credit Card,1210.59,2024-03-27
1126,2267,Bank Transfer,20.51,2024-11-07
1127,2268,Bank Transfer,2439.0,2024-05-02
1128,2269,PayPal,656.64,2025-02-13
1129,2272,Credit Card,96.39,2024-10-22
1130,2273,Bank Transfer,5837.31,2024-07-25
1131,2275,Credit Card,233.7,2025-04-17
1132,2277,PayPal,82.08,2025-02-18
1133,2278,Debit Card,233.56,2024-06-19
1134,2279,Bank Transfer,270.69,2023-12-25
1135,2280,Bank Transfer,4966.8,2025-08-19
1136,2281,Credit Card,1332.96,2025-02-16
1137,2282,Debit Card,79.8,2024-09-06
1138,2284,Debit Card,168.7,2024-04-11
1139,2285,PayPal,919.2,2025-04-01
1140,2287,Credit Card,376.58,2025-06-14
1141,2289,PayPal,103.8,2025-09-19
1142,2290,Bank Transfer,22.45,2024-03-25
1143,2294,Debit Card,245.84,2023-10-30
1144,2295,Debit Card,260.04,2024-09-27
1145,2298,Credit Card,158.7,2024-10-17
1146,2299,Debit Card,130.02,2024-09-01
1147,2300,Bank Transfer,173.96,2024-11-08
1148,2302,Credit Card,151.83,2026-01-12
1149,2304,Bank Transfer,936.81,2024-08-11
1150,2305,Debit Card,192.06,2024-05-30
1151,2307,Bank Transfer,77.18,2024-05-06
1152,2308,Debit Card,4662.3,2024-11-04
1153,2313,PayPal,209.51,2024-10-19
1154,2314,Credit Card,39.45,2025-01-05
1155,2316,Bank Transfer,1296.96,2024-10-11
1156,2318,Debit Card,53.92,2024-09-03
1157,2324,Debit Card,119.72,2023-12-05
1158,2328,PayPal,60.43,2025-11-01
1159,2330,Debit Card,764.64,2025-09-03
1160,2331,Credit Card,296.55,2024-04-16
1161,2334,Bank Transfer,4539.36,2023-11-16
1162,2336,Credit Card,118.62,2023-12-24
1163,2337,PayPal,59.34,2025-03-13
1164,2340,PayPal,45.62,2023-08-12
1165,2342,Debit Card,1165.16,2025-10-09
1166,2343,Credit Card,309.4,2025-11-05
1167,2345,Credit Card,484.08,2025-02-22
1168,2348,PayPal,8375.71,2025-01-18
1169,2353,Bank Transfer,11.99,2025-12-28
1170,2354,Credit Card,205.1,2026-05-01
1171,2355,Credit Card,1747.74,2024-07-17
1172,2357,Bank Transfer,358.4,2025-03-29
1173,2358,Credit Card,3104.25,2025-10-08
1174,2361,Bank Transfer,132.54,2025-05-29
1175,2363,Debit Card,44.18,2025-08-31
