DiscountID,OrderID,DiscountAmount,DiscountCode
647,3153,47.59,DISCOUNT-EvvG
648,3155,60.0,DISCOUNT-vfym
649,3162,19.66,DISCOUNT-daSf
650,3167,97.0,DISCOUNT-ncTb
651,3170,71.27,DISCOUNT-JJFE
652,3184,72.1,DISCOUNT-mQmI
653,3190,83.35,DISCOUNT-BixP
654,3193,64.68,DISCOUNT-HabZ
655,3198,30.81,DISCOUNT-uYUS
656,3200,49.92,DISCOUNT-bUvt
657,3202,46.16,DISCOUNT-CmKF
658,3205,40.83,DISCOUNT-lgil
659,3212,69.48,DISCOUNT-vmDy
660,3214,27.64,DISCOUNT-cuxG
661,3215,72.45,DISCOUNT-rPky
662,3218,16.18,DISCOUNT-vQfK
663,3231,28.31,DISCOUNT-MqFX
664,3239,19.68,DISCOUNT-hMQm
665,3247,9.59,DISCOUNT-TfUM
666,3260,78.81,DISCOUNT-udmJ
667,3264,77.05,DISCOUNT-YgnY
668,3267,12.87,DISCOUNT-nzGM
669,3275,43.75,DISCOUNT-kGfC
670,3280,13.33,DISCOUNT-DFAe
671,3281,79.14,DISCOUNT-nqjd
672,3287,56.84,DISCOUNT-yIfP
673,3294,49.92,DISCOUNT-DPub
674,3298,49.81,DISCOUNT-XhKk
675,3302,76.6,DISCOUNT-eeEx
676,3305,33.73,DISCOUNT-yiYi
677,3307,90.59,DISCOUNT-dnoF
678,3309,43.03,DISCOUNT-YjzM
679,3310,13.05,DISCOUNT-fBAF
680,3311,30.97,DISCOUNT-POsk
681,3323,68.04,DISCOUNT-igig
682,3324,77.25,DISCOUNT-ODjg
683,3339,64.86,DISCOUNT-AmDK
684,3360,68.21,DISCOUNT-RnTn
685,3367,82.48,DISCOUNT-GWNM
686,3369,41.57,DISCOUNT-yMGq
687,3370,61.94,DISCOUNT-jQnw
688,3372,48.32,DISCOUNT-cuwt
689,3379,17.66,DISCOUNT-sWxY
690,3380,84.57,DISCOUNT-JxwG
691,3382,71.59,DISCOUNT-uKkC
692,3384,41.87,DISCOUNT-DcQO
693,3386,78.14,DISCOUNT-uLiA
694,3387,9.93,DISCOUNT-hesD
695,3391,20.7,DISCOUNT-vlST
696,3394,29.25,DISCOUNT-RduW
697,3397,42.51,DISCOUNT-HNbF
698,3400,68.05,DISCOUNT-XOeE
699,3401,93.84,DISCOUNT-VcYX
700,3402,5.97,DISCOUNT-cSGw
701,3409,60.48,DISCOUNT-VSQr
702,3411,20.19,DISCOUNT-vFDV
703,3418,90.52,DISCOUNT-bLaH
704,3433,86.25,DISCOUNT-TDrl
705,3447,11.08,DISCOUNT-oJBz
706,3454,28.87,DISCOUNT-nPVe
707,3456,84.42,DISCOUNT-orFk
708,3457,50.84,DISCOUNT-IAuW
709,3458,45.57,DISCOUNT-XHvp
710,3469,60.92,DISCOUNT-vznF
711,3477,64.29,DISCOUNT-Xhqq
712,3480,71.38,DISCOUNT-rFVg
713,3491,72.62,DISCOUNT-iLUo
714,3494,48.41,DISCOUNT-dmUv
715,3495,29.57,DISCOUNT-PCPx
716,3507,46.54,DISCOUNT-GVwx
717,3510,40.95,DISCOUNT-vTjz
718,3512,45.71,DISCOUNT-lBEY
719,3517,44.53,DISCOUNT-RWoN
720,3523,22.24,DISCOUNT-TcDY
721,3535,80.0,DISCOUNT-jZAj
722,3536,81.62,DISCOUNT-xnpQ
723,3545,80.35,DISCOUNT-cEkl
724,3551,64.09,DISCOUNT-BHdp
725,3553,20.0,DISCOUNT-sPSz
726,3557,24.58,DISCOUNT-wXDW
727,3561,72.01,DISCOUNT-eFWC
728,3562,43.54,DISCOUNT-bWyb
729,3565,95.25,DISCOUNT-wZtI
730,3570,88.07,DISCOUNT-yATX
731,3571,87.09,DISCOUNT-CGMv
732,3572,93.3,DISCOUNT-DJZJ
733,3575,82.62,DISCOUNT-Hjoo
734,3579,87.29,DISCOUNT-alww
735,3580,80.14,DISCOUNT-wESq
736,3587,76.5,DISCOUNT-mvYQ
737,3588,56.0,DISCOUNT-hdXh
738,3598,52.97,DISCOUNT-bMgd
739,3608,65.55,DISCOUNT-Jdps
740,3613,89.73,DISCOUNT-KInd
741,3625,53.07,DISCOUNT-ykfN
742,3628,98.04,DISCOUNT-Ykbq
743,3631,93.59,DISCOUNT-CpsX
744,3639,46.71,DISCOUNT-QNHk
745,3640,83.06,DISCOUNT-PaJz
746,3642,40.19,DISCOUNT-ZMFO
747,3644,87.61,DISCOUNT-wcQb
748,3649,65.94,DISCOUNT-cVde
749,3659,66.67,DISCOUNT-CsUF
750,3664,7.25,DISCOUNT-ScMi
751,3667,42.83,DISCOUNT-BDPj
752,3670,15.76,DISCOUNT-CekE
753,3673,14.04,DISCOUNT-wVUv
754,3678,81.46,DISCOUNT-oFVg
755,3684,74.33,DISCOUNT-ePlX
756,3689,38.33,DISCOUNT-odFO
757,3691,40.05,DISCOUNT-CzLY
758,3692,86.09,DISCOUNT-bqsO
759,3734,23.61,DISCOUNT-dZqH
760,3739,9.71,DISCOUNT-dyHE
761,3741,19.6,DISCOUNT-SThy
762,3750,90.26,DISCOUNT-cbEq
763,3754,67.52,DISCOUNT-EXwK
764,3758,72.51,DISCOUNT-rxzv
765,3766,31.3,DISCOUNT-gknm
766,3784,72.61,DISCOUNT-zrDZ
767,3787,33.04,DISCOUNT-UCWS
768,3794,85.35,DISCOUNT-uVkn
769,3797,19.86,DISCOUNT-vvAZ
770,3803,81.07,DISCOUNT-bGiV
771,3807,81.16,DISCOUNT-niLA
772,3812,58.38,DISCOUNT-pJXI
773,3814,90.35,DISCOUNT-ZiJq
774,3816,93.56,DISCOUNT-fPFO
775,3821,19.31,DISCOUNT-LEhi
776,3823,72.53,DISCOUNT-vwPz
777,3841,38.49,DISCOUNT-FhDC
778,3842,80.6,DISCOUNT-mFmj
779,3847,24.3,DISCOUNT-VPEu
780,3849,56.45,DISCOUNT-YWby
781,3854,44.0,DISCOUNT-NdGg
782,3855,72.73,DISCOUNT-HzPJ
783,3865,51.2,DISCOUNT-JTdc
784,3867,13.64,DISCOUNT-pbTE
785,3869,47.44,DISCOUNT-aIvb
786,3870,50.19,DISCOUNT-KxdG
787,3871,44.55,DISCOUNT-FiBS
788,3873,70.01,DISCOUNT-MLPv
789,3883,52.42,DISCOUNT-wnJa
790,3886,90.26,DISCOUNT-ZwUI
791,3889,24.92,DISCOUNT-AGwD
792,3895,75.45,DISCOUNT-azhY
793,3896,44.8,DISCOUNT-AjYj
794,3902,50.68,DISCOUNT-SBLz
795,3904,39.22,DISCOUNT-OtpK
796,3906,81.68,DISCOUNT-Vfht
797,3907,17.94,DISCOUNT-XJpw
798,3908,84.7,DISCOUNT-hvAN
799,3911,10.57,DISCOUNT-wPis
800,3917,92.14,DISCOUNT-JsiU
801,3934,78.7,DISCOUNT-ElhX
802,3945,14.35,DISCOUNT-prgt
803,3947,43.61,DISCOUNT-AYJa
804,3950,22.75,DISCOUNT-dhLD
805,3960,33.99,DISCOUNT-Twet
806,3961,94.37,DISCOUNT-vZaE
807,3967,58.87,DISCOUNT-oMpL
808,3968,30.16,DISCOUNT-edwQ
809,3971,80.89,DISCOUNT-rWma
810,3974,55.31,DISCOUNT-jabf
811,3985,70.32,DISCOUNT-uHtc
812,3990,52.06,DISCOUNT-ryGN
813,3999,34.48,DISCOUNT-OtrT
814,4002,33.52,DISCOUNT-XesC
815,4003,92.68,DISCOUNT-PYNe
816,4006,14.28,DISCOUNT-wdTT
817,4009,47.24,DISCOUNT-RMHo
818,4010,75.52,DISCOUNT-VEnC
819,4011,45.89,DISCOUNT-tMBe
820,4017,7.41,DISCOUNT-XYVP
821,4035,45.13,DISCOUNT-rZUZ
822,4043,39.25,DISCOUNT-uKgm
823,4045,32.07,DISCOUNT-tiSL
824,4050,82.23,DISCOUNT-aMOQ
825,4063,31.57,DISCOUNT-VfGs
826,4065,44.17,DISCOUNT-OkXR
827,4076,72.28,DISCOUNT-YzWs
828,4084,46.36,DISCOUNT-OfTa
829,4085,79.63,DISCOUNT-YqDV
830,4088,9.73,DISCOUNT-ouyp
831,4089,88.42,DISCOUNT-SYfs
832,4096,66.36,DISCOUNT-tMGC
833,4097,26.36,DISCOUNT-dSII
834,4103,35.52,DISCOUNT-EYbg
835,4107,40.4,DISCOUNT-iQyj
836,4108,60.12,DISCOUNT-Kytz
837,4110,65.46,DISCOUNT-WFAP
838,4121,82.6,DISCOUNT-Xhoo
839,4123,59.1,DISCOUNT-KccK
840,4125,21.47,DISCOUNT-enLS
841,4126,37.48,DISCOUNT-TjKF
842,4129,97.87,DISCOUNT-NGjM
843,4134,6.42,DISCOUNT-lzvj
844,4140,13.46,DISCOUNT-SaIW
845,4146,50.36,DISCOUNT-JsIi
846,4156,14.49,DISCOUNT-iyMz
847,4159,92.97,DISCOUNT-LndE
848,4162,13.64,DISCOUNT-kZrF
849,4164,45.58,DISCOUNT-EbDE
850,4170,96.73,DISCOUNT-GNjT
851,4171,5.3,DISCOUNT-QJAO
852,4172,92.06,DISCOUNT-mHtq
853,4178,37.26,DISCOUNT-xofv
854,4186,52.81,DISCOUNT-BmRd
855,4190,27.88,DISCOUNT-dKua
856,4192,74.29,DISCOUNT-UGxb
857,4193,50.8,DISCOUNT-gldV
858,4199,69.49,DISCOUNT-Nope
859,4200,42.14,DISCOUNT-IIlm
860,4201,56.67,DISCOUNT-vjtv
861,4210,7.87,DISCOUNT-xAho
862,4213,87.95,DISCOUNT-MiaA
863,4217,8.13,DISCOUNT-MZAJ
864,4225,47.23,DISCOUNT-dgRh
865,4228,10.15,DISCOUNT-msqE
866,4233,9.32,DISCOUNT-zUmO
867,4236,94.51,DISCOUNT-WTkQ
868,4237,79.06,DISCOUNT-xKbr
869,4252,85.84,DISCOUNT-hGin
870,4257,27.75,DISCOUNT-ivGI
871,4264,17.51,DISCOUNT-xOQp
872,4267,66.72,DISCOUNT-KpBN
873,4271,80.67,DISCOUNT-NGwI
874,4272,63.56,DISCOUNT-NpAi
875,4279,86.19,DISCOUNT-ShUJ
876,4283,72.16,DISCOUNT-KNha
877,4293,89.52,DISCOUNT-KsTU
878,4301,70.18,DISCOUNT-cwlK
879,4305,96.54,DISCOUNT-qDlg
880,4306,72.34,DISCOUNT-wcwa
881,4310,7.93,DISCOUNT-qunC
882,4312,20.47,DISCOUNT-rWJt
883,4315,18.98,DISCOUNT-EDHr
884,4324,37.51,DISCOUNT-DMyq
885,4325,23.4,DISCOUNT-gdeY
886,4339,41.68,DISCOUNT-uhdM
887,4345,94.23,DISCOUNT-wqla
888,4348,47.05,DISCOUNT-qjYx
889,4358,77.22,DISCOUNT-wZTd
890,4359,33.82,DISCOUNT-DcZH
891,4366,24.36,DISCOUNT-HyNV
892,4372,23.26,DISCOUNT-LNTW
893,4382,5.68,DISCOUNT-HhBm
894,4388,42.88,DISCOUNT-WMgj
895,4396,25.37,DISCOUNT-QVPM
896,4399,30.79,DISCOUNT-ZBcp
897,4405,36.33,DISCOUNT-kLmS
898,4410,82.07,DISCOUNT-NwDe
899,4425,23.57,DISCOUNT-TXqA
900,4431,83.03,DISCOUNT-SBkx
901,4439,69.0,DISCOUNT-rBKV
902,4441,67.98,DISCOUNT-oGIx
903,4442,24.94,DISCOUNT-arwt
904,4459,25.32,DISCOUNT-cFIb
905,4469,17.4,DISCOUNT-hyhb
906,4480,28.49,DISCOUNT-yTBx
907,4484,76.63,DISCOUNT-MQSs
908,4491,32.62,DISCOUNT-sHpd
909,4492,7.18,DISCOUNT-bWdI
910,4496,96.91,DISCOUNT-iWvg
911,4504,50.64,DISCOUNT-eIZl
912,4506,61.43,DISCOUNT-IdsU
913,4510,31.87,DISCOUNT-TYON
914,4524,37.81,DISCOUNT-Mvur
915,4532,30.5,DISCOUNT-DjWt
916,4534,37.74,DISCOUNT-tZly
917,4536,85.81,DISCOUNT-Lwmk
918,4542,22.02,DISCOUNT-LeBF
919,4544,79.53,DISCOUNT-jFBm
920,4549,78.09,DISCOUNT-eIcK
921,4551,15.06,DISCOUNT-VxjQ
922,4552,73.62,DISCOUNT-SRyc
923,4563,35.7,DISCOUNT-OObl
924,4564,72.28,DISCOUNT-kntd
925,4580,69.47,DISCOUNT-DaIX
926,4582,51.73,DISCOUNT-Jrjn
927,4586,71.86,DISCOUNT-qwsa
928,4590,31.37,DISCOUNT-KjQE
929,4595,81.26,DISCOUNT-USPP
930,4597,28.74,DISCOUNT-gQjo
931,4602,25.61,DISCOUNT-CZxB
932,4606,89.15,DISCOUNT-tXYs
933,4608,66.8,DISCOUNT-Ktoe
934,4616,7.88,DISCOUNT-aRgb
935,4617,51.93,DISCOUNT-GLrE
936,4627,45.27,DISCOUNT-hxCO
937,4633,29.3,DISCOUNT-EAKS
938,4637,32.25,DISCOUNT-iMoW
939,4642,28.08,DISCOUNT-eIqp
940,4645,17.09,DISCOUNT-Bisl
941,4647,10.05,DISCOUNT-jndN
942,4649,96.44,DISCOUNT-XmRn
943,4652,75.44,DISCOUNT-lmre
944,4655,46.5,DISCOUNT-uVmT
945,4661,10.75,DISCOUNT-KOaQ
946,4666,87.53,DISCOUNT-ipNr
947,4677,5.81,DISCOUNT-LrNK
948,4678,89.13,DISCOUNT-Zgyh
949,4681,38.54,DISCOUNT-OeYE
950,4684,51.8,DISCOUNT-Dubq
951,4686,85.02,DISCOUNT-hZhM
952,4687,69.54,DISCOUNT-dzrb
953,4698,33.07,DISCOUNT-ZJZm
954,4721,62.63,DISCOUNT-cwRQ
955,4727,79.8,DISCOUNT-YRnv
956,4732,19.21,DISCOUNT-MZQe
957,4738,5.11,DISCOUNT-Aciw
958,4753,69.12,DISCOUNT-ucoG
959,4755,45.06,DISCOUNT-GLUI
960,4760,17.5,DISCOUNT-tXLR
961,4765,83.31,DISCOUNT-CaUc
962,4774,34.02,DISCOUNT-IuLl
963,4781,93.59,DISCOUNT-iWMN
964,4784,16.13,DISCOUNT-cDlY
965,4785,12.01,DISCOUNT-vJom
966,4796,98.63,DISCOUNT-ftVQ
967,4804,6.59,DISCOUNT-exuN
968,4815,84.92,DISCOUNT-uawC
969,4823,93.71,DISCOUNT-hQem
970,4830,42.89,DISCOUNT-MhHp
971,4833,56.11,DISCOUNT-Ygdx
972,4838,83.99,DISCOUNT-xosU
973,4839,18.87,DISCOUNT-PqXF
974,4843,46.43,DISCOUNT-exux
975,4862,56.47,DISCOUNT-LEuU
976,4867,75.55,DISCOUNT-qeGY
977,4870,72.16,DISCOUNT-XNEi
978,4876,12.58,DISCOUNT-mJXW
979,4882,38.75,DISCOUNT-LpvP
980,4884,9.27,DISCOUNT-BxkL
981,4887,35.88,DISCOUNT-MFeG
982,4893,70.18,DISCOUNT-jbVv
983,4904,86.46,DISCOUNT-OXoa
984,4909,7.49,DISCOUNT-mWzb
985,4917,12.21,DISCOUNT-RiBq
986,4920,59.16,DISCOUNT-ylFN
987,4923,77.53,DISCOUNT-bBbD
988,4930,48.26,DISCOUNT-tYhu
989,4931,16.48,DISCOUNT-xvTh
990,4938,45.3,DISCOUNT-PkYv
991,4941,68.09,DISCOUNT-FeMf
992,4948,93.92,DISCOUNT-yidg
993,4963,80.04,DISCOUNT-cQVd
994,4965,69.82,DISCOUNT-NrzH
995,4967,91.55,DISCOUNT-EfVR
996,4969,40.92,DISCOUNT-bZQM
997,4989,5.69,DISCOUNT-ehBl
998,4992,24.96,DISCOUNT-KfoO
999,4998,16.4,DISCOUNT-YyMq
1000,4999,32.31,DISCOUNT-FCKt
1001,5000,95.86,DISCOUNT-Nbdz
1002,5007,68.56,DISCOUNT-njMn
1003,5009,96.91,DISCOUNT-eLBL
1004,5020,21.81,DISCOUNT-EWoK
1005,5028,59.55,DISCOUNT-xcMT
1006,5031,77.08,DISCOUNT-ojKy
1007,5034,95.61,DISCOUNT-XjTW
1008,5037,66.49,DISCOUNT-LbuJ
1009,5046,10.96,DISCOUNT-OKsq
1010,5053,57.92,DISCOUNT-FgoC
1011,5060,7.86,DISCOUNT-BjvQ
1012,5071,73.82,DISCOUNT-HuUR
1013,5072,29.88,DISCOUNT-AVxo
1014,5074,41.98,DISCOUNT-ztxZ
1015,5075,78.83,DISCOUNT-KVGR
1016,5080,17.0,DISCOUNT-Nnls
1017,5082,19.65,DISCOUNT-GUYy
1018,5086,91.98,DISCOUNT-ectC
1019,5088,92.01,DISCOUNT-kcjO
1020,5089,46.27,DISCOUNT-KmjI
1021,5090,49.03,DISCOUNT-OSQY
1022,5100,73.19,DISCOUNT-aXBq
1023,5102,84.97,DISCOUNT-hZiP
1024,5104,75.95,DISCOUNT-TFDN
1025,5105,10.62,DISCOUNT-gdif
1026,5109,93.71,DISCOUNT-ZnEH
1027,5112,28.23,DISCOUNT-nBCs
1028,5116,40.39,DISCOUNT-auRe
1029,5117,25.01,DISCOUNT-ggkM
1030,5119,26.23,DISCOUNT-xaIt
1031,5121,67.79,DISCOUNT-yfNr
1032,5126,96.04,DISCOUNT-otyQ
1033,5135,25.6,DISCOUNT-fglo
1034,5137,67.3,DISCOUNT-VJHb
1035,5146,86.91,DISCOUNT-ZLpX
1036,5155,61.63,DISCOUNT-wwby
1037,5157,55.61,DISCOUNT-gAla
1038,5162,91.45,DISCOUNT-HHGb
1039,5165,11.33,DISCOUNT-tjoJ
1040,5170,19.28,DISCOUNT-qWBv
1041,5175,8.59,DISCOUNT-raFf
1042,5185,16.6,DISCOUNT-iucI
1043,5193,86.68,DISCOUNT-Gldp
1044,5196,72.48,DISCOUNT-HZOW
1045,5198,67.07,DISCOUNT-GvNK
1046,5205,34.46,DISCOUNT-WQUx
1047,5206,79.24,DISCOUNT-isoZ
1048,5236,99.89,DISCOUNT-ByUn
1049,5237,80.22,DISCOUNT-YVYm
1050,5238,11.77,DISCOUNT-ozpY
1051,5239,96.52,DISCOUNT-MkMi
1052,5253,78.19,DISCOUNT-ZbNq
1053,5261,87.8,DISCOUNT-OUcM
1054,5267,25.11,DISCOUNT-Agdo
1055,5274,41.03,DISCOUNT-YWGp
1056,5276,64.01,DISCOUNT-leal
1057,5280,73.6,DISCOUNT-bQTm
1058,5282,31.1,DISCOUNT-dEHX
1059,5283,31.06,DISCOUNT-UROY
1060,5287,62.16,DISCOUNT-TEJZ
1061,5294,87.53,DISCOUNT-XDNh
1062,5296,27.94,DISCOUNT-aewc
1063,5300,78.91,DISCOUNT-CWlC
1064,5305,12.48,DISCOUNT-Ciwb
1065,5306,59.18,DISCOUNT-CBDT
1066,5313,57.72,DISCOUNT-mCJa
1067,5317,94.45,DISCOUNT-ZIpV
1068,5322,75.58,DISCOUNT-mZeF
1069,5324,57.7,DISCOUNT-BTjp
1070,5328,92.15,DISCOUNT-tAMy
1071,5335,21.45,DISCOUNT-dCIU
1072,5339,53.12,DISCOUNT-sYlA
1073,5340,25.05,DISCOUNT-OnZR
1074,5348,46.8,DISCOUNT-lLPZ
1075,5354,27.97,DISCOUNT-VkgZ
1076,5371,54.97,DISCOUNT-vQqn
1077,5377,56.71,DISCOUNT-cDvS
1078,5379,56.42,DISCOUNT-IVuf
1079,5386,42.53,DISCOUNT-MFTt
1080,5394,27.02,DISCOUNT-hunh
1081,5398,16.05,DISCOUNT-ZhIE
1082,5424,52.42,DISCOUNT-UIGP
1083,5436,80.69,DISCOUNT-tEuh
1084,5439,31.26,DISCOUNT-ZIcE
1085,5444,45.61,DISCOUNT-XQGo
1086,5461,60.84,DISCOUNT-kblo
1087,5462,52.21,DISCOUNT-rrxN
1088,5464,74.34,DISCOUNT-ysek
1089,5472,63.3,DISCOUNT-KIhE
1090,5484,34.43,DISCOUNT-rjmi
1091,5488,35.25,DISCOUNT-LSfT
1092,5491,99.0,DISCOUNT-TqLE
1093,5494,71.16,DISCOUNT-KnuZ
1094,5495,59.51,DISCOUNT-WMWB
1095,5497,50.73,DISCOUNT-aumj
1096,5503,58.63,DISCOUNT-WLNF
1097,5506,8.27,DISCOUNT-JRkk
1098,5509,66.09,DISCOUNT-bQkZ
1099,5514,5.53,DISCOUNT-BihL
1100,5515,67.78,DISCOUNT-fRsB
1101,5516,87.93,DISCOUNT-KIzh
1102,5517,69.53,DISCOUNT-REKz
1103,5520,12.57,DISCOUNT-rGKd
1104,5523,90.6,DISCOUNT-HDLI
1105,5524,97.01,DISCOUNT-jfTM
1106,5534,29.4,DISCOUNT-uzKi
1107,5535,85.89,DISCOUNT-dBUG
1108,5536,37.91,DISCOUNT-GKeJ
1109,5544,98.15,DISCOUNT-siQm
1110,5545,95.89,DISCOUNT-YJLR
1111,5549,59.95,DISCOUNT-nAjV
1112,5550,45.91,DISCOUNT-fUXq
1113,5553,56.47,DISCOUNT-zzjA
1114,5554,76.29,DISCOUNT-vQPD
1115,5558,19.88,DISCOUNT-RtrR
1116,5560,47.8,DISCOUNT-hJpe
1117,5565,12.8,DISCOUNT-CdpA
1118,5573,50.91,DISCOUNT-tFHa
1119,5574,99.38,DISCOUNT-rpxB
1120,5575,42.9,DISCOUNT-xRsk
1121,5576,20.82,DISCOUNT-JVWk
1122,5581,57.77,DISCOUNT-JhjE
1123,5598,67.43,DISCOUNT-gogo
1124,5601,25.13,DISCOUNT-mxQL
1125,5606,90.25,DISCOUNT-sHAb
1126,5608,26.34,DISCOUNT-YenK
1127,5611,71.14,DISCOUNT-wBig
1128,5623,58.0,DISCOUNT-PFgQ
1129,5627,15.62,DISCOUNT-JPgG
1130,5628,41.2,DISCOUNT-NnEn
1131,5629,75.12,DISCOUNT-bJom
1132,5640,29.95,DISCOUNT-kcRd
1133,5643,21.14,DISCOUNT-EUXY
1134,5660,21.33,DISCOUNT-kJpR
1135,5663,70.54,DISCOUNT-SoTa
1136,5667,53.1,DISCOUNT-CNsU
1137,5672,87.29,DISCOUNT-MLRr
1138,5678,21.48,DISCOUNT-GShN
1139,5682,36.03,DISCOUNT-ODdb
1140,5693,11.35,DISCOUNT-UOTJ
1141,5709,30.07,DISCOUNT-wxnu
1142,5711,97.26,DISCOUNT-rdES
1143,5714,22.17,DISCOUNT-bAfX
1144,5721,6.36,DISCOUNT-mrRX
1145,5734,53.48,DISCOUNT-ihNP
1146,5744,12.21,DISCOUNT-kdxz
1147,5745,39.93,DISCOUNT-mGzW
1148,5746,48.22,DISCOUNT-QNnh
1149,5747,27.81,DISCOUNT-mycb
1150,5750,26.39,DISCOUNT-EHIs
1151,5752,64.59,DISCOUNT-hblY
1152,5753,38.73,DISCOUNT-EtKi
1153,5755,28.66,DISCOUNT-QwCi
1154,5768,27.31,DISCOUNT-VGtz
1155,5769,16.3,DISCOUNT-TqdI
1156,5772,32.58,DISCOUNT-amth
1157,5784,53.39,DISCOUNT-cTmO
1158,5786,49.25,DISCOUNT-Ejow
1159,5790,7.95,DISCOUNT-tMZX
1160,5792,97.3,DISCOUNT-Xhfj
1161,5796,20.71,DISCOUNT-CtLZ
1162,5798,74.22,DISCOUNT-jGGi
1163,5802,27.88,DISCOUNT-XQWr
1164,5815,83.9,DISCOUNT-RAvP
1165,5820,32.49,DISCOUNT-sJgJ
1166,5823,35.14,DISCOUNT-ZtyU
1167,5824,24.89,DISCOUNT-xtZy
1168,5834,44.35,DISCOUNT-uejX
1169,5836,64.03,DISCOUNT-YYDK
1170,5845,84.65,DISCOUNT-DCoI
1171,5849,86.79,DISCOUNT-WUOk
1172,5852,85.8,DISCOUNT-lOoy
1173,5853,6.74,DISCOUNT-LvfO
1174,5873,28.07,DISCOUNT-wtay
1175,5875,66.68,DISCOUNT-oPGN
1176,5880,7.45,DISCOUNT-WGYA
1177,5891,17.37,DISCOUNT-yboO
1178,5893,7.01,DISCOUNT-fVLK
1179,5894,68.48,DISCOUNT-EXYu
1180,5898,68.48,DISCOUNT-bgQK
1181,5901,40.85,DISCOUNT-QqbB
1182,5904,40.7,DISCOUNT-PnSM
1183,5909,40.47,DISCOUNT-mYxg
1184,5913,14.47,DISCOUNT-iUig
1185,5918,15.74,DISCOUNT-jmxE
1186,5919,99.71,DISCOUNT-HZdx
1187,5927,50.8,DISCOUNT-WqlO
1188,5928,50.71,DISCOUNT-BJsz
1189,5929,90.81,DISCOUNT-BuRq
1190,5935,93.1,DISCOUNT-dJMm
1191,5942,16.11,DISCOUNT-NTmu
1192,5954,94.47,DISCOUNT-rUEz
1193,5959,38.25,DISCOUNT-IMxU
1194,5972,44.91,DISCOUNT-nXMp
1195,5975,37.89,DISCOUNT-Euhi
1196,5978,19.6,DISCOUNT-UUDo
1197,5982,73.94,DISCOUNT-eLrv
1198,5989,57.71,DISCOUNT-AGQu
1199,5996,93.52,DISCOUNT-PRKt
1200,6001,74.51,DISCOUNT-MGTe
1201,6002,16.16,DISCOUNT-ehMk
1202,6004,18.0,DISCOUNT-dfIk
1203,6010,65.91,DISCOUNT-IcRW
1204,6015,69.72,DISCOUNT-GqSw
1205,6018,56.68,DISCOUNT-eyeY
1206,6020,34.92,DISCOUNT-KVyX
1207,6024,7.15,DISCOUNT-MSBj
1208,6026,85.14,DISCOUNT-JupF
1209,6043,14.09,DISCOUNT-aIiw
1210,6046,56.2,DISCOUNT-dUPM
1211,6048,12.86,DISCOUNT-GixU
1212,6055,78.87,DISCOUNT-DLwS
1213,6059,14.37,DISCOUNT-VkLk
1214,6070,81.71,DISCOUNT-LbPP
1215,6080,12.88,DISCOUNT-CwcJ
1216,6087,92.71,DISCOUNT-SWah
1217,6088,76.98,DISCOUNT-yYqd
1218,6115,33.17,DISCOUNT-BOnC
1219,6119,90.38,DISCOUNT-XoXc
1220,6126,63.39,DISCOUNT-Yfxz
1221,6127,10.94,DISCOUNT-MPAR
1222,6128,61.55,DISCOUNT-KTsq
1223,6129,83.06,DISCOUNT-LGaz
1224,6147,79.57,DISCOUNT-hnjt
1225,6152,41.79,DISCOUNT-aIZq
1226,6155,44.84,DISCOUNT-SIZW
1227,6156,69.76,DISCOUNT-qvVe
1228,6157,76.27,DISCOUNT-PdlP
1229,6162,48.67,DISCOUNT-uyfB
1230,6171,73.28,DISCOUNT-XzXn
1231,6180,33.61,DISCOUNT-tDNf
1232,6183,76.87,DISCOUNT-pwlx
1233,6188,27.05,DISCOUNT-NpAb
1234,6193,61.12,DISCOUNT-oewN
1235,6196,41.39,DISCOUNT-umfU
1236,6201,58.92,DISCOUNT-SunO
1237,6208,26.35,DISCOUNT-Eunr
1238,6211,14.69,DISCOUNT-Hwse
1239,6214,83.21,DISCOUNT-IPWU
1240,6219,85.56,DISCOUNT-FDFq
1241,6229,97.63,DISCOUNT-APte
1242,6233,14.61,DISCOUNT-AgAX
1243,6243,73.14,DISCOUNT-QrmY
1244,6246,94.48,DISCOUNT-Ldzv
1245,6259,57.16,DISCOUNT-ZHvV
1246,6264,31.77,DISCOUNT-gyEK
1247,6269,93.69,DISCOUNT-IeFB
1248,6270,28.43,DISCOUNT-xcsb
1249,6272,38.49,DISCOUNT-XDTh
1250,6290,46.13,DISCOUNT-Fzcz
1251,6303,65.54,DISCOUNT-XOcc
1252,6306,19.03,DISCOUNT-aMVR
1253,6308,52.86,DISCOUNT-LbBc
1254,6309,44.87,DISCOUNT-cFVH
1255,6325,30.06,DISCOUNT-mHWO
1256,6329,35.83,DISCOUNT-gVCW
1257,6331,36.13,DISCOUNT-EqsQ
1258,6338,83.18,DISCOUNT-zAyN
1259,6343,84.13,DISCOUNT-FSMa
1260,6346,5.69,DISCOUNT-XmCc
1261,6350,6.62,DISCOUNT-uCfv
1262,6364,96.95,DISCOUNT-wtGM
1263,6365,11.96,DISCOUNT-xebG
1264,6377,47.99,DISCOUNT-uhFW
1265,6378,71.97,DISCOUNT-ldhF
1266,6380,24.97,DISCOUNT-uHPV
1267,6386,64.77,DISCOUNT-zkgB
1268,6387,31.5,DISCOUNT-ytHj
1269,6390,32.18,DISCOUNT-AugQ
1270,6391,34.13,DISCOUNT-wrUE
1271,6393,18.06,DISCOUNT-arem
